date,block_size_total,fee_ratio_multiple,fees_total,gas_price_mean,asol,cdd,dormancy,liveliness,nupl,nvt_ratio,nvt_signal,sopr,velocity,difficulty,market_cap_to_thermocap_ratio,miner_revenue_fees,miner_revenue_total,thermocap,issuance,exchange_deposits,exchange_withdrawals,exchanges_net_flow_volume,external_contract_calls,internal_contract_calls,transaction_count,transaction_rate,transfer_volume_sum,active_addresses,new_addresses,total_addresses,price
13/12/2018,107558969,46.20185002,437.2470373,17606909166,24.69654758,34056268.69,11.39582633,0.637222308,-1.99107442,34.72685883,22.64068704,0.867787114,0.028796155,2.26728E+15,1.58E-08,0.021644155,20201.62204,5452758193,19764.375,30256,16213,-58512.96596,319003,665490,553224,6.403055556,2988486.109,222198,42657,42432664,86.41753832
14/12/2018,112312451,33.999234,588.2778597,29170394757,27.42294937,70223297.44,26.01910565,0.636991656,-2.05943079,38.4599857,22.14540454,0.798115172,0.02600105,2.17995E+15,1.55E-08,0.029412427,20000.99661,5454424758,19412.71875,36029,17298,-51769.67522,315179,628888,555870,6.433680556,2698912.806,224141,42188,42474852,84.31603063
15/12/2018,102710251,59.45525423,338.956378,12747752758,30.05062988,25084739.43,13.76736206,0.636878742,-2.049773267,56.97994217,22.25610074,0.833243669,0.017550035,2.24814E+15,1.55E-08,0.016819371,20152.73763,5456093617,19813.78125,34068,14604,-33565.6321,298439,634212,537094,6.216365741,1822044,229908,48920,42523772,84.45395164
16/12/2018,95892838,64.22757437,308.8249106,11770877353,28.3287807,22181034.17,12.51196595,0.636445086,-2.01403417,58.57419123,22.64856423,0.808963539,0.017072365,2.22764E+15,1.56E-08,0.015569637,19835.07491,5457784444,19526.25,23610,13160,-81331.70694,266313,771367,503194,5.82400463,1772785.689,232587,68030,42591802,85.29408908
17/12/2018,111274382,49.56553243,392.5739418,13813853558,24.66801795,85986800.89,24.91601237,0.636181294,-1.693921014,30.09463054,25.30213209,0.800226395,0.033228519,2.27327E+15,1.74E-08,0.02017531,19458.13644,5459492048,19065.5625,32076,16643,211135.4436,316469,661433,559833,6.479548611,3451065.91,234430,41375,42633177,95.10470401
18/12/2018,115295662,29.49841534,662.0927348,31651239309,26.93467415,97137430.86,30.14842781,0.636705908,-1.52660294,32.24031081,26.91294335,0.785658158,0.031017071,2.25982E+15,1.85E-08,0.033900126,19530.68648,5461281907,18868.59375,26783,17605,65795.26829,303194,667311,544028,6.29662037,3221973.347,221969,41354,42674531,101.0855992
19/12/2018,114808136,42.78038158,449.8792085,15889462969,37.47059307,283664450.7,65.35483016,0.637781201,-1.516622641,23.93715421,26.94795086,0.88684621,0.04177606,2.27093E+15,1.86E-08,0.023375201,19246.00421,5463234501,18796.125,32120,22341,-31292.43564,322856,633056,586502,6.788217593,4340374.689,243591,48653,42723184,101.3505901
20/12/2018,114650771,43.2135771,445.5068438,15762294683,28.55687263,102483008.4,23.39978419,0.638715878,-1.182038946,23.72675421,31.07667464,0.865551503,0.042146515,2.26175E+15,2.13E-08,0.023140875,19251.94434,5465280531,18806.4375,34680,19870,60521.72362,330356,706992,590967,6.839895833,4379656.137,244596,47644,42770828,116.2179885
21/12/2018,114766451,45.26986957,425.3365536,15799552360,29.71995004,38671830.41,8.634731877,0.63885138,-1.314756419,23.206581,29.17740678,0.958636562,0.043091225,2.23076E+15,2.00E-08,0.022089748,19254.9303,5467422259,18829.59375,34422,20462,241552.1984,341410,595546,594435,6.880034722,4478637.085,240591,48798,42819626,109.507403
22/12/2018,98432753,59.4519505,325.7114363,14004916956,25.424197,25380433.91,12.05858563,0.638532368,-1.16720526,49.38941796,31.20669478,0.925373241,0.020247252,2.31783E+15,2.13E-08,0.016820306,19364.18019,5469544319,19038.46875,27409,14354,-15282.50279,272279,687561,482877,5.588854167,2104760.433,200280,39837,42859463,116.7685529
23/12/2018,101422530,53.12359376,362.0133636,14613681267,30.09742859,56153681.55,18.95410618,0.638297854,-0.929227019,35.09461474,35.00901154,0.959918369,0.0284944,2.32027E+15,2.39E-08,0.018824028,19231.45086,5471973310,18869.4375,36195,17741,62377.83526,286290,630077,529653,6.130243056,2962613.009,226021,44806,42904269,130.7314181
24/12/2018,112906514,44.22546375,440.5974996,16597452985,25.87709712,115568920,29.48436594,0.638413062,-0.796934127,26.53051542,37.31539007,0.958844605,0.037692445,2.40375E+15,2.56E-08,0.022611408,19485.62875,5474756410,19045.03125,32029,22925,-17142.71202,328859,638406,601619,6.96318287,3919667.807,250719,52068,42956337,139.9921292
25/12/2018,98183178,44.43541713,439.2599119,14749284343,36.36543312,22246625.15,9.21157328,0.638472985,-0.939660649,43.06696796,34.70006084,0.944637103,0.023219652,2.46759E+15,2.37E-08,0.022504571,19518.69741,5477227576,19079.4375,26536,17314,-15847.89575,286441,1005566,524680,6.072685185,2415073.352,225577,40190,42996527,129.8443518
26/12/2018,110240420,38.93162254,507.3454868,24450231579,43.09250941,21814502.38,10.18855848,0.638052249,-0.910817489,48.58725943,35.28005396,0.943685683,0.020581527,2.5811E+15,2.40E-08,0.02568606,19751.78299,5479749889,19244.4375,25029,18827,-18122.39208,309880,638333,547568,6.337592593,2141078.388,231627,38427,43034954,131.6741748
27/12/2018,103505570,56.83356149,339.1474947,13523116614,44.43784738,93010143.64,32.88021991,0.637810338,-1.148240672,36.78226038,31.28074381,0.691175707,0.027187019,2.53559E+15,2.13E-08,0.017595237,19274.95999,5482115399,18935.8125,22561,18108,63223.50582,301603,627154,536410,6.208449074,2828756.738,236954,41756,43076710,116.631372
28/12/2018,105795350,53.18953943,363.6774046,14133198816,26.61149109,38400488.29,12.88092569,0.637941222,-0.826353221,34.90788684,36.56174492,0.932762337,0.028646821,2.49365E+15,2.49E-08,0.018800689,19343.83365,5484457726,18980.15625,30197,18807,74635.00909,313999,760014,560151,6.483229167,2981190.112,246352,44927,43121637,136.4714812
29/12/2018,100827042,60.66400715,321.0541148,12978779033,48.57497892,45383757.95,12.01374465,0.63772321,-0.806571738,27.55314046,36.72853612,0.986520002,0.036293504,2.57014E+15,2.51E-08,0.016484239,19476.42911,5487101630,19155.375,27590,16146,68943.74906,289296,713122,532185,6.159548611,3777652.954,239155,43862,43165499,137.8818328
30/12/2018,85611940,34.33006098,565.4777008,15842003374,33.66546901,21236685.89,13.08669756,0.637377964,-0.778441483,64.15272652,37.34418749,0.931223944,0.015587802,2.48176E+15,2.55E-08,0.02912899,19412.88395,5489699904,18847.40625,23207,14144,72479.5464,242461,660676,448989,5.196631944,1622768.906,206301,36440,43201939,139.9100809
31/12/2018,97712799,58.1879171,332.2533144,13839979115,36.7748444,28558226.63,13.61802055,0.636965705,-0.867061558,49.65166363,35.56535707,0.920246661,0.020140312,2.51413E+15,2.43E-08,0.017185699,19333.12831,5492291881,19000.875,22595,15380,-63093.36616,297294,641523,511419,5.919201389,2097090.875,223168,44198,43246137,133.3577073
1/01/2019,80232633,62.82790055,302.7395372,14315142889,25.50924257,18333427.13,11.02425254,0.636586717,-0.76634691,62.62310762,37.67165306,0.987429261,0.015968546,2.3634E+15,2.56E-08,0.015916496,19020.48954,5494834286,18717.75,23041,13369,-34249.1055,246810,579675,439671,5.088784722,1663008.631,199718,31351,43277488,140.7226251
2/01/2019,107506091,56.17414483,346.5328971,13499521218,31.01923594,43636311.43,15.91583227,0.636180412,-0.58849973,37.99182576,41.69309295,0.995583826,0.026321452,2.54198E+15,2.84E-08,0.017801784,19466.18915,5497663918,19119.65625,27236,18330,103140.0692,349364,636342,578127,6.691284722,2741692.088,238591,43924,43321412,155.9311261
3/01/2019,107932770,55.66747951,328.0423784,12695043341,34.92897439,48017411.48,19.23869978,0.636029326,-0.662497534,41.74078203,39.8267438,0.973645047,0.023957385,2.58478E+15,2.71E-08,0.01796381,18261.29238,5500378090,17933.25,27767,16614,30968.23891,357229,750991,584817,6.768715278,2495876.127,256833,42715,43364127,149.1294164
4/01/2019,104815780,50.48847193,360.3244464,14181969584,29.01081508,89510536.21,23.42112677,0.636084126,-0.598587607,27.26412498,40.8835003,0.920829223,0.036678236,2.59368E+15,2.81E-08,0.019806502,18192.2307,5503089930,17831.90625,27817,17944,-88741.34394,308023,749737,538193,6.229085648,3821786.077,226922,41017,43405144,154.5482515
5/01/2019,97513081,37.44642299,494.4826824,24104750528,29.14083852,152652162,36.57619422,0.636762041,-0.580036357,24.97057843,40.73468461,0.9077378,0.04004713,2.75423E+15,2.83E-08,0.02670482,18516.60768,5505938288,18022.125,28214,15181,-727132.2858,285759,841516,502800,5.819444444,4173538.699,214353,40033,43445177,155.8742849
6/01/2019,88550926,60.41340385,299.719299,13415788990,34.74247799,25303099.58,10.52394433,0.636873739,-0.560827803,43.35229231,41.21817087,0.987355979,0.023066831,2.65264E+15,2.86E-08,0.016552618,18107.06305,5508695218,17807.34375,30947,15535,174357.6804,264357,740348,479857,5.553900463,2404336.131,219445,44190,43489367,157.7086445
7/01/2019,102124541,54.63365358,336.3862761,15720058234,33.23050874,86878844.01,33.10122823,0.636996769,-0.621043591,39.72029717,39.5620384,0.888328934,0.025176045,2.70387E+15,2.75E-08,0.018303737,18378.01128,5511483287,18041.625,41674,17485,140951.9731,290146,682251,542957,6.284224537,2624641.098,248305,47185,43536552,151.6900303
8/01/2019,99648671,57.80062658,312.9878546,13657909934,30.9065794,44511349.43,19.0097626,0.636806136,-0.632892712,44.53099509,39.23313965,0.937804494,0.022456269,2.68831E+15,2.73E-08,0.017300851,18090.8941,5514165839,17777.90625,39269,18608,53860.53131,289736,680481,545830,6.317476852,2341499.49,245232,54385,43590937,150.4790774
9/01/2019,100223591,61.2159164,299.2979444,13513810184,34.83474493,47285099.88,21.55733896,0.636656345,-0.626887145,47.54472794,39.66103552,0.935378493,0.021032826,2.74323E+15,2.73E-08,0.016335621,18321.79794,5516902050,18022.5,39446,17453,11387.55185,296755,657463,550197,6.368020833,2193457.178,247069,49750,43640687,150.8661691
10/01/2019,106629931,49.86712236,365.2110384,15353317538,32.07442767,60817258.44,19.2932893,0.636577003,-0.905851101,33.08912474,33.89770554,0.892233385,0.03022141,2.74282E+15,2.34E-08,0.020053293,18212.02354,5519356032,17846.8125,41389,22731,-45775.9483,316590,667221,572499,6.626145833,3152249.339,241397,46851,43687538,129.0612893
11/01/2019,103992025,54.7302812,331.2395423,13623596489,35.97227093,317119742.2,81.64801943,0.638780479,-0.921201893,26.8597715,33.21681047,0.808026545,0.037230399,2.66949E+15,2.31E-08,0.018271421,18128.83329,5521634592,17797.59375,41339,18274,298984.9052,291425,633319,531463,6.15119213,3883985.729,233786,41463,43729001,127.3664703
12/01/2019,88199043,72.6228582,247.1068657,12173815219,32.30900433,16593407.8,11.17163323,0.638582634,-0.943976292,70.24811809,32.85631889,0.922981519,0.014235257,2.54078E+15,2.28E-08,0.013769769,17945.60687,5523885908,17698.5,20965,13041,21202.45978,247550,599323,443918,5.137939815,1485316.198,187940,33712,43762713,125.8173096
